id,date,location,lat,lon,fatalities,type,trigger,state,location_accuracy,source,label,elevation,slope,aspect,slope_max_nbhd,slope_mean_nbhd,relief_nbhd,dist_to_road_m,ndvi,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,soil_moisture_surface,soil_moisture_subsurface,vv_anomaly,factor_of_safety
NEG140,2011-04-23,near_GLC2205,23.69218,92.57358,,,,,,,0,997,17,157,39,22.50871096230444,200,344.1548940296372,6856.5,3.3399999057874084,11.149999723769724,15.55999963823706,19.11499958485365,99.81799710355699,,,,0.797946833385754
NEG141,2022-02-13,near_GLC2243,25.60835,93.90477,,,,,,,0,1593,17,175,35,18.267826284674836,210,58.98488338302537,7886.5,1.7149999560788274,3.429999891668558,4.054999873042107,40.344999209977686,53.77499881666154,0.25947657227516174,0.28153911232948303,-0.7640045579620551,0.8591098196158609
NEG142,2016-11-14,near_GLC2243,25.84091,94.09601,,,,,,,0,1002,22,335,38,24.833838297872333,268,136.02029374124143,8717.5,0.0,0.2299999948590994,13.574999574571848,68.37749843485653,94.27749779634178,0.34379908442497253,0.35137179493904114,-0.0020155072928691453,0.7186897070152845
NEG143,2013-03-11,near_GLC2249,26.03162,94.70625,,,,,,,0,1893,17,358,50,30.74429089261443,290,8288.745209804394,7882.333333333333,0.0,1.9049999443814158,1.9049999443814158,1.9329999452456832,7.39299978595227,,,,0.6266061999132846
NEG144,2012-10-28,near_GLC2249,26.10635,94.79949,,,,,,,0,886,17,118,39,21.87568497803541,184,5976.262516623872,8483.5,2.0149999409914017,2.6599999144673347,3.404999891296029,14.964999567717314,196.16249503195286,,,,0.797946833385754
NEG145,2011-03-14,near_GLC2248,26.3682,95.02803,,,,,,,0,1617,27,105,51,29.551270320037045,347,392.88745822526147,5805.666666666667,0.9999999757856131,7.809999835677445,8.389999822713435,8.626999821513891,25.281999588944018,,,,0.6158697182021489
NEG146,2013-11-19,near_GLC2248,26.21805,94.78458,,,,,,,0,1547,14,231,48,27.002759931227946,265,1258.035976208623,8628.333333333334,0.0,0.6899999864399433,0.6899999864399433,2.874999897554517,39.51799922483042,,,,0.6502529605228045
NEG147,2008-09-19,near_GLC2253,25.3868,94.45867,,,,,,,0,1642,2,320,35,13.292597908550343,109,136.7335521800293,8067.0,1.5099999457597733,33.13499923888594,54.67999887932092,79.9249983234331,148.5334969907999,,,,0.8917264854581592
NEG148,2019-02-16,near_GLC2253,25.22042,94.38128,,,,,,,0,1945,22,190,35,21.797460846156483,210,64.75973837645007,6321.5,0.0,0.0,0.0,0.0215000007301569,0.21649999357759953,0.2535668611526489,0.2940126657485962,-2.22585941895946,0.8647007197601417
NEG149,2023-10-29,near_GLC2282,26.30649,94.87038,,,,,,,0,1048,29,13,43,25.750268461686286,295,106.8548066516568,8822.5,1.7699999548494816,7.129999902099371,22.569999529980123,30.829999434761703,107.3399977227673,0.3279034495353699,0.3409746289253235,-0.7265848426518975,0.6499991312456691
NEG150,2008-06-26,near_GLC2282,26.25773,94.81683,,,,,,,0,1377,8,80,29,12.341304839439173,116,103.77460658807591,6246.0,10.49999975413084,27.264999510720372,33.104999320581555,209.34499536640942,352.9574919845909,,,,1.0829887013239492
NEG151,2021-03-22,near_GLC2283,24.85009,93.46895,,,,,,,0,1135,42,173,60,37.25967533433243,494,557.1253215769653,6659.5,0.0,1.7200000025331974,1.7200000025331974,2.435000004246831,24.752499380148947,0.06949698179960251,0.17722508311271667,-0.7698741027198466,0.6106223486396041
NEG152,2014-02-11,near_GLC2283,24.99853,93.502,,,,,,,0,1122,45,36,57,28.677470970101485,348,983.8212857144616,7942.0,0.0,0.0,0.0,0.012000000104308128,0.012000000104308128,,,,0.5662052295584376
NEG153,2012-11-17,near_GLC2281,25.67038,94.04835,,,,,,,0,1479,36,36,55,33.59159667685734,381,159.71525838586317,8389.333333333334,0.0,7.89999976567924,10.014999744482338,28.9749992871657,57.51049851998687,,,,0.5799475888331223
NEG154,2011-11-07,near_GLC2281,25.49956,93.98927,,,,,,,0,1459,28,264,42,26.30568326656955,289,73.41481241748411,8594.333333333334,0.009999999776482582,4.909999850206077,9.592499738559127,11.617499692365527,37.197499085217714,,,,0.7402858242480944
NEG155,2009-12-29,near_GLC2296,27.23719,88.37689,,,,,,,0,2051,23,52,42,23.74472498150099,277,114.81148239311759,6052.0,0.0,0.0,0.0,0.0,0.3464999932330102,,,,0.7402858242480944
NEG156,2011-04-23,near_GLC2296,27.28143,88.27463,,,,,,,0,612,24,69,42,24.6462091840165,227,121.60985074307884,5349.0,1.0300000058487058,2.1749999606981874,22.364999479614198,80.93999749887735,104.2574969669804,,,,0.7402858242480944
NEG157,2023-03-25,near_GLC2304,25.54739,94.20075,,,,,,,0,1287,27,275,50,26.722669093805134,295,23.606513297392894,5744.333333333333,1.5349999256432056,2.1299999160692096,37.02499884273857,38.899998794309795,39.57099877949804,0.29941102862358093,0.31767508387565613,-0.9580177647271597,0.5852450024625759
NEG158,2011-01-01,near_GLC2304,25.47043,94.19554,,,,,,,0,1709,6,99,34,14.651065379712248,129,31.070765189245908,6070.5,0.0,0.0,0.0,0.009999999776482582,31.33999925851822,,,,0.9188098560839355
NEG159,2009-10-28,near_GLC2344,24.65971,93.53302,,,,,,,0,700,0,0,28,5.5039191419141895,72,485.8104986338703,7489.0,0.09499999694526196,0.16499999444931746,0.3299999898299575,42.2599989362061,157.28549664467573,,,,1.122946072659206
NEG160,2009-01-04,near_GLC2344,24.76281,93.46991,,,,,,,0,509,38,233,55,33.47144214587459,356,240.6482156764195,8444.333333333334,0.0,0.0005000000237487257,0.0005000000237487257,0.17549999424954876,0.17549999424954876,,,,0.5799475888331223
NEG161,2025-04-17,near_GLC2343,25.62533,94.0101,,,,,,,0,2068,29,319,56,32.83998544908886,375,374.0260050793934,8104.0,17.649999593384564,25.499999361112714,44.64999895822257,48.54999881051481,61.529998417943716,0.20604461431503296,0.2131408303976059,-0.6259500278150583,0.581188366493703
NEG162,2012-01-27,near_GLC2343,25.48781,94.24769,,,,,,,0,2065,17,244,29,18.253900693077203,189,505.7568128394831,6375.666666666667,0.0,0.0,0.21999999601393938,0.5799999861046672,16.340999575331807,,,,1.0829887013239492
NEG163,2019-10-30,near_GLC2345,27.40775,88.53293,,,,,,,0,1204,34,205,59,38.00428670561638,536,288.5046377952654,8234.5,0.014999999664723873,0.9299999745562673,6.409999786876142,8.68499973602593,35.00299947615713,0.31050345301628113,0.329431414604187,-0.5075078911757345,0.521362044127607
NEG164,2023-04-10,near_GLC2345,27.30006,88.65268,,,,,,,0,1723,19,132,50,28.02916330554808,332,500.4470275190848,7514.333333333333,0.1749999960884452,4.544999897480011,10.649999753572047,65.52149838488549,132.78649683576077,0.22128735482692719,0.24819406867027283,1.2618704073959446,0.6286698651106128
NEG165,2022-04-17,near_GLC2392,27.34115,88.83472,,,,,,,0,4096,29,101,36,16.26933587187815,153,442.3245699344379,2249.0,1.8899999782443047,5.684999919496477,20.109999566338956,52.50999852269888,85.90649738814682,0.27448996901512146,0.29014208912849426,-0.559787688202233,0.8210856862386435
NEG166,2009-02-26,near_GLC2392,27.37066,88.80209,,,,,,,0,3631,12,108,52,26.085060405540062,219,492.1908100768582,5252.0,0.6049999846145511,1.964999945834279,3.1249999217689037,4.849999872036278,5.5499998475424945,,,,0.6058408868937004
NEG167,2007-05-07,near_GLC2405,28.34419,95.51384,,,,,,,0,1116,32,32,59,36.96494751558999,486,9299.076428283894,8020.5,0.0,0.0,6.352999970316887,98.92799753975123,250.5279930010438,,,,0.5553949991701417
NEG168,2009-11-30,near_GLC2405,28.24695,95.42937,,,,,,,0,675,39,84,64,25.883716021817143,287,8472.037310799085,8427.0,1.4849999640136957,2.1999999321997166,2.5749999210238457,78.69999813474715,93.78049786482006,,,,0.5428493655263809
NEG169,2022-11-22,near_GLC2411,26.95354,93.74775,,,,,,,0,84,1,0,8,3.048180449099778,14,6301.944078393681,6026.0,0.0,0.0,0.0,0.0,107.12849746318534,0.31660228967666626,0.3133803606033325,-1.5024801358148867,3.5704937759359563
NEG170,2009-04-02,near_GLC2411,26.87693,93.85638,,,,,,,0,81,1,270,4,1.3951757098678665,6,7224.868802480467,2953.5,6.726999813690782,23.951999191194773,49.201998700387776,49.55699868313968,51.141998663544655,,,,8.015882038737644
NEG171,2023-08-21,near_GLC2424,23.47588,92.80677,,,,,,,0,593,26,333,43,23.18006151995928,256,4920.349263697528,6338.0,2.0599999129772186,3.0249999165534973,45.64499846100807,268.38499301858246,447.7584882453084,0.35523995757102966,0.377363383769989,0.8579243151454108,0.6305800161490702
NEG172,2024-12-18,near_GLC2424,23.73073,93.00962,,,,,,,0,647,19,131,50,25.408040537420927,194,4387.8215435067605,8739.0,0.0,0.0,0.0,0.0,13.374999782070518,0.218043252825737,0.28040117025375366,-2.0531536873864047,0.6304730916739794
NEG173,2014-03-28,near_GLC2421,23.82829,92.81272,,,,,,,0,189,25,308,45,23.751983669326943,167,1204.9317524154437,7274.666666666667,0.0,0.8199999844655395,21.75999952480197,26.834999435581267,26.96349943149835,,,,0.691460633906725
NEG174,2021-09-01,near_GLC2421,23.77768,92.69594,,,,,,,0,518,29,76,39,20.55286203832975,157,1441.5165886285629,7881.333333333333,34.809999289922416,73.14499841723591,137.55499698314816,177.0799957709387,402.9399917656556,0.3622610867023468,0.37646204233169556,-6.438704592229427,0.6856621577346879
NEG175,2011-12-31,near_GLC2422,23.70753,92.72558,,,,,,,0,778,22,202,42,23.667605601283732,229,202.09880578911336,6638.5,0.0,0.0,0.0,0.0,0.003000000026077032,,,,0.7402858242480944
NEG176,2024-02-20,near_GLC2422,23.65136,92.85592,,,,,,,0,967,13,11,48,20.48699408612086,215,129.00170700555424,7339.333333333333,0.0,0.0,0.3200000021606684,1.360000004991889,6.1449998477473855,0.10541443526744843,0.23001158237457275,-1.1005897500579742,0.7215807000915879
NEG177,2016-02-09,near_GLC2426,22.78671,92.81898,,,,,,,0,538,32,269,50,26.704946996466425,281,298.90816899281447,8230.333333333334,0.0,0.0,0.0,0.6314999796450138,9.256499771028757,0.17102503776550293,0.24606293439865112,-6.700123831133414,0.6566080573216648
NEG178,2021-07-06,near_GLC2426,22.64772,92.87132,,,,,,,0,923,17,348,39,20.771360087499858,173,155.22569899296457,2372.0,3.1049999091774225,12.784999618306756,43.65949919819832,71.35949873179197,437.16949073784053,0.3713579475879669,0.3876957893371582,1.7555695412615497,0.6782205870861927
NEG179,2020-12-26,near_GLC2423,23.79775,92.62693,,,,,,,0,191,20,273,42,19.96736534889892,174,392.6543334658815,8685.333333333334,0.0,0.0,0.0,0.0,0.5874999787192792,0.2508094608783722,0.2913830280303955,-1.2819559312382998,0.7212976258353971
NEG180,2019-10-13,near_GLC2423,23.74748,92.70329,,,,,,,0,695,25,28,42,25.004893192230913,241,281.88543569213033,6163.0,0.0,21.83499950543046,120.60999761801213,174.06499684229493,351.7549924971536,0.363492488861084,0.3867645263671875,1.6309324098564284,0.6383959448137593
NEG181,2015-01-16,near_GLC2425,23.19767,93.02698,,,,,,,0,700,17,230,56,26.4836006675629,205,1521.0891749273935,8315.0,0.0,0.0,0.0,5.862499892711639,12.347499689087272,,,1.885423846866277,0.572718777640601
NEG182,2011-02-01,near_GLC2425,23.34359,93.08447,,,,,,,0,948,16,80,38,19.372810521075724,193,1416.5022072188133,7270.5,0.0,0.0,0.0,0.0,0.7199999764561653,,,,0.8194166200326815
NEG183,2019-09-13,near_GLC2436,24.21591,93.24629,,,,,,,0,1043,18,131,55,20.367749873510864,230,12.001177800804673,7126.5,20.54999928176403,43.8949987962842,72.80999832972884,99.70899798721075,161.4239965705201,0.3705163896083832,0.3830070197582245,2.0252852799106744,0.5124511346961573
NEG184,2022-05-27,near_GLC2437,23.73648,92.83715,,,,,,,0,603,33,55,40,27.402827793167116,235,116.28377888007965,7064.333333333333,0.3449999950826168,25.839999525807798,58.799998997710645,143.87999747227877,302.9279946014285,0.3299434185028076,0.34876999258995056,0.7818713360031655,0.6948004925473239
NEG185,2023-08-07,near_GLC2437,23.76147,92.68281,,,,,,,0,539,26,79,40,23.58244674713254,256,73.72357244445928,6909.5,47.80999901518226,61.15999869443476,126.54799707699567,247.88799398113042,412.12299039401114,0.3680031895637512,0.3835405707359314,1.198298750937453,0.6647539222104892
NEG186,2016-08-11,near_GLC2566,25.44707,94.00375,,,,,,,0,1637,34,233,51,36.007959190644804,454,56.138371372542935,4364.5,1.2699999697506428,4.929999860934913,49.3299986962229,105.40699724107981,227.371994337067,0.3853929042816162,0.40675491094589233,-0.4956642624213927,0.5298304662176343
NEG187,2025-02-07,near_GLC2566,25.47095,94.16412,,,,,,,0,1538,24,59,33,20.61693626418661,181,52.14825965820044,6451.666666666667,0.0,0.0,0.0,0.1949999937787652,0.49499998334795237,0.05467245355248451,0.21678833663463593,-2.269206445016562,1.1213345515834425
NEG188,2018-04-18,near_GLC2567,25.69774,94.33286,,,,,,,0,1696,26,270,44,26.96003226502766,295,103.9786779313349,5450.5,10.744999693706632,11.054999692365527,15.784999525174499,46.79499897547066,87.00899771414697,0.30419325828552246,0.3204268515110016,-1.5986910949239679,0.6525145767277338
NEG189,2017-03-31,near_GLC2567,25.76696,94.38892,,,,,,,0,1429,29,208,43,24.957582846889416,259,113.7235421431202,5995.5,20.354999371804297,36.15499878395349,41.50999863259494,66.01999802794307,97.88499739859253,0.2797585725784302,0.2782595157623291,-0.10412538131715454,0.6841999481795219
NEG190,2009-11-17,near_GLC2570,24.92953,94.04721,,,,,,,0,793,1,246,10,2.907606645095639,15,3663.768186619355,6668.5,0.0,0.0,0.0,3.839999906718731,4.162499904632568,,,,3.198447748515856
NEG191,2023-11-17,near_GLC2570,24.71746,93.80456,,,,,,,0,787,3,280,10,2.7544550826881675,13,1789.078102134778,6691.5,28.93499960936606,29.134999602101743,29.25499959755689,31.26999953854829,97.86499805841595,0.28559574484825134,0.2924973666667938,-0.5523530083018322,2.970798813740749
NEG192,2022-11-01,near_GLC2569,25.25349,94.08372,,,,,,,0,1158,19,352,36,24.309261539864988,219,540.3279100637026,8144.0,0.0,0.0,0.6849999884143472,128.32499693427235,168.84999592415988,0.34366708993911743,0.3575842082500458,-2.9551442007280677,0.7580126543549082
NEG193,2020-04-30,near_GLC2569,25.41576,94.06808,,,,,,,0,1265,13,185,32,15.26718365673681,164,641.8141551549755,5570.0,4.459999908693135,24.704999579116702,48.019999308511615,118.42499749734998,122.56599745713174,0.30239206552505493,0.3032386600971222,0.5421688097037975,0.8961731455560455
NEG194,2019-01-15,near_GLC2568,24.77096,93.26445,,,,,,,0,1024,44,274,65,23.19492650762397,255,1162.97064011054,8726.0,0.0,0.0,0.0,0.001500000013038516,19.431499493075535,0.22782878577709198,0.2754833698272705,1.0884894260886044,0.5423752756193315
NEG195,2007-06-22,near_GLC2568,24.81767,93.43647,,,,,,,0,278,26,354,46,26.82599988556388,280,2267.947281955292,7986.5,20.099999448284507,34.06499942205846,139.7299972064793,230.12999556958675,262.92249491158873,,,,0.6769254485667469
NEG196,2014-06-10,near_GLC2578,25.2589,94.13964,,,,,,,0,1457,26,192,45,22.406909920182436,222,214.18508566895844,7769.5,1.6799999475479126,2.699999913573265,2.699999913573265,7.704499831423163,60.95449827518314,,,,0.691460633906725
NEG197,2020-11-15,near_GLC2578,25.44713,94.01343,,,,,,,0,1666,29,89,40,26.50290879697622,290,169.8666224463357,8546.0,0.0,1.0949999690055847,2.3699999526143074,39.79699897766113,147.53699681907892,0.3555203676223755,0.382906973361969,0.956571429673704,0.6746085791621338
